Timestamp,Class,Confidence,BoundingBox_Area,Snapshot_File
2026-02-20 19:42:54,Pothole,0.42,16560,Pothole_20260220_194254_469.jpg
2026-02-20 19:42:54,Pothole,0.31,10656,Pothole_20260220_194254_471.jpg
2026-02-20 19:42:54,Pothole,0.48,11742,Pothole_20260220_194254_641.jpg
2026-02-20 19:42:54,Pothole,0.39,18550,Pothole_20260220_194254_645.jpg
2026-02-20 19:42:54,Pothole,0.53,8316,Pothole_20260220_194254_810.jpg
2026-02-20 19:42:54,Pothole,0.35,9090,Pothole_20260220_194254_813.jpg
2026-02-20 19:42:54,Pothole,0.50,8316,Pothole_20260220_194254_978.jpg
2026-02-20 19:42:54,Pothole,0.38,9430,Pothole_20260220_194254_981.jpg
2026-02-20 19:42:54,Pothole,0.26,20822,Pothole_20260220_194254_984.jpg
2026-02-20 19:42:55,Pothole,0.62,9063,Pothole_20260220_194255_154.jpg
2026-02-20 19:42:55,Pothole,0.29,24050,Pothole_20260220_194255_158.jpg
2026-02-20 19:42:55,Pothole,0.67,11352,Pothole_20260220_194255_326.jpg
2026-02-20 19:42:55,Pothole,0.35,14673,Pothole_20260220_194255_330.jpg
2026-02-20 19:42:55,Pothole,0.59,15732,Pothole_20260220_194255_498.jpg
2026-02-20 19:42:55,Pothole,0.55,11505,Pothole_20260220_194255_501.jpg
2026-02-20 19:42:55,Pothole,0.61,18876,Pothole_20260220_194255_670.jpg
2026-02-20 19:42:55,Pothole,0.55,13248,Pothole_20260220_194255_673.jpg
2026-02-20 19:42:55,Pothole,0.39,15440,Pothole_20260220_194255_844.jpg
2026-02-20 19:42:55,Pothole,0.29,23940,Pothole_20260220_194255_848.jpg
2026-02-20 19:42:56,Pothole,0.45,15390,Pothole_20260220_194256_028.jpg
2026-02-20 19:42:56,Pothole,0.30,22780,Pothole_20260220_194256_032.jpg
2026-02-20 19:42:56,Pothole,0.41,16236,Pothole_20260220_194256_199.jpg
2026-02-20 19:42:56,Pothole,0.34,31562,Pothole_20260220_194256_203.jpg
2026-02-20 19:42:56,Pothole,0.46,19838,Pothole_20260220_194256_375.jpg
2026-02-20 19:42:56,Pothole,0.42,25636,Pothole_20260220_194256_378.jpg
2026-02-20 19:42:56,Pothole,0.44,13821,Pothole_20260220_194256_545.jpg
2026-02-20 19:42:56,Pothole,0.36,20286,Pothole_20260220_194256_550.jpg
2026-02-20 19:42:56,Pothole,0.51,9933,Pothole_20260220_194256_719.jpg
2026-02-20 19:42:56,Pothole,0.41,8400,Pothole_20260220_194256_891.jpg
2026-02-20 19:42:57,Pothole,0.41,8400,Pothole_20260220_194257_067.jpg
2026-02-20 19:42:57,Pothole,0.54,10148,Pothole_20260220_194257_235.jpg
2026-02-20 19:42:57,Pothole,0.28,11583,Pothole_20260220_194257_239.jpg
2026-02-20 19:42:57,Pothole,0.60,9000,Pothole_20260220_194257_406.jpg
2026-02-20 19:42:57,Pothole,0.38,8619,Pothole_20260220_194257_410.jpg
2026-02-20 19:42:57,Pothole,0.62,9503,Pothole_20260220_194257_578.jpg
2026-02-20 19:42:57,Pothole,0.38,11584,Pothole_20260220_194257_581.jpg
2026-02-20 19:42:57,Pothole,0.43,8979,Pothole_20260220_194257_747.jpg
2026-02-20 19:42:57,Pothole,0.26,10455,Pothole_20260220_194257_750.jpg
2026-02-20 19:42:57,Pothole,0.53,9202,Pothole_20260220_194257_917.jpg
2026-02-20 19:42:57,Pothole,0.47,18135,Pothole_20260220_194257_920.jpg
2026-02-20 19:42:57,Pothole,0.45,8295,Pothole_20260220_194257_922.jpg
2026-02-20 19:42:58,Pothole,0.53,9372,Pothole_20260220_194258_094.jpg
2026-02-20 19:42:58,Pothole,0.48,18032,Pothole_20260220_194258_096.jpg
2026-02-20 19:42:58,Pothole,0.44,8365,Pothole_20260220_194258_098.jpg
2026-02-20 19:42:58,Pothole,0.56,15390,Pothole_20260220_194258_266.jpg
2026-02-20 19:42:58,Pothole,0.47,11844,Pothole_20260220_194258_270.jpg
2026-02-20 19:42:58,Pothole,0.33,9870,Pothole_20260220_194258_273.jpg
2026-02-20 19:42:58,Pothole,0.58,8436,Pothole_20260220_194258_438.jpg
2026-02-20 19:42:58,Pothole,0.48,10528,Pothole_20260220_194258_441.jpg
2026-02-20 19:42:58,Pothole,0.26,8500,Pothole_20260220_194258_443.jpg
2026-02-20 19:42:58,Pothole,0.25,13090,Pothole_20260220_194258_444.jpg
2026-02-20 19:42:58,Pothole,0.63,9424,Pothole_20260220_194258_609.jpg
2026-02-20 19:42:58,Pothole,0.50,13364,Pothole_20260220_194258_612.jpg
2026-02-20 19:42:58,Pothole,0.62,13338,Pothole_20260220_194258_782.jpg
2026-02-20 19:42:58,Pothole,0.61,8964,Pothole_20260220_194258_785.jpg
2026-02-20 19:42:58,Pothole,0.58,8568,Pothole_20260220_194258_786.jpg
2026-02-20 19:42:58,Pothole,0.66,15561,Pothole_20260220_194258_953.jpg
2026-02-20 19:42:58,Pothole,0.62,9072,Pothole_20260220_194258_956.jpg
2026-02-20 19:42:58,Pothole,0.54,9118,Pothole_20260220_194258_957.jpg
2026-02-20 19:42:59,Pothole,0.66,15288,Pothole_20260220_194259_126.jpg
2026-02-20 19:42:59,Pothole,0.60,9072,Pothole_20260220_194259_128.jpg
2026-02-20 19:42:59,Pothole,0.57,8977,Pothole_20260220_194259_130.jpg
2026-02-20 19:42:59,Pothole,0.65,15344,Pothole_20260220_194259_293.jpg
2026-02-20 19:42:59,Pothole,0.58,8874,Pothole_20260220_194259_296.jpg
2026-02-20 19:42:59,Pothole,0.26,11111,Pothole_20260220_194259_299.jpg
2026-02-20 19:42:59,Pothole,0.69,16461,Pothole_20260220_194259_462.jpg
2026-02-20 19:42:59,Pothole,0.68,9620,Pothole_20260220_194259_464.jpg
2026-02-20 19:42:59,Pothole,0.61,8624,Pothole_20260220_194259_465.jpg
2026-02-20 19:42:59,Pothole,0.74,9620,Pothole_20260220_194259_630.jpg
2026-02-20 19:42:59,Pothole,0.67,16182,Pothole_20260220_194259_632.jpg
2026-02-20 19:42:59,Pothole,0.64,11950,Pothole_20260220_194259_634.jpg
2026-02-20 19:42:59,Pothole,0.73,10257,Pothole_20260220_194259_797.jpg
2026-02-20 19:42:59,Pothole,0.64,16182,Pothole_20260220_194259_799.jpg
2026-02-20 19:42:59,Pothole,0.58,13983,Pothole_20260220_194259_801.jpg
2026-02-20 19:42:59,Pothole,0.71,16380,Pothole_20260220_194259_966.jpg
2026-02-20 19:42:59,Pothole,0.63,14885,Pothole_20260220_194259_968.jpg
2026-02-20 19:42:59,Pothole,0.56,11070,Pothole_20260220_194259_970.jpg
2026-02-20 19:43:00,Pothole,0.70,16380,Pothole_20260220_194300_137.jpg
2026-02-20 19:43:00,Pothole,0.59,16080,Pothole_20260220_194300_139.jpg
2026-02-20 19:43:00,Pothole,0.57,11111,Pothole_20260220_194300_141.jpg
2026-02-20 19:43:00,Pothole,0.75,17514,Pothole_20260220_194300_301.jpg
2026-02-20 19:43:00,Pothole,0.50,14220,Pothole_20260220_194300_304.jpg
2026-02-20 19:43:00,Pothole,0.43,12584,Pothole_20260220_194300_306.jpg
2026-02-20 19:43:00,Pothole,0.75,17952,Pothole_20260220_194300_470.jpg
2026-02-20 19:43:00,Pothole,0.61,13680,Pothole_20260220_194300_472.jpg
2026-02-20 19:43:00,Pothole,0.61,15750,Pothole_20260220_194300_474.jpg
2026-02-20 19:43:00,Pothole,0.83,17550,Pothole_20260220_194300_637.jpg
2026-02-20 19:43:00,Pothole,0.72,13536,Pothole_20260220_194300_639.jpg
2026-02-20 19:43:00,Pothole,0.58,19875,Pothole_20260220_194300_642.jpg
2026-02-20 19:43:00,Pothole,0.82,17755,Pothole_20260220_194300_810.jpg
2026-02-20 19:43:00,Pothole,0.72,14739,Pothole_20260220_194300_812.jpg
2026-02-20 19:43:00,Pothole,0.62,20856,Pothole_20260220_194300_815.jpg
2026-02-20 19:43:00,Pothole,0.79,17355,Pothole_20260220_194300_983.jpg
2026-02-20 19:43:00,Pothole,0.68,15768,Pothole_20260220_194300_985.jpg
2026-02-20 19:43:00,Pothole,0.53,20350,Pothole_20260220_194300_987.jpg
2026-02-20 19:43:00,Pothole,0.40,13104,Pothole_20260220_194300_989.jpg
2026-02-20 19:43:01,Pothole,0.80,17355,Pothole_20260220_194301_156.jpg
2026-02-20 19:43:01,Pothole,0.68,15423,Pothole_20260220_194301_159.jpg
2026-02-20 19:43:01,Pothole,0.51,20064,Pothole_20260220_194301_161.jpg
2026-02-20 19:43:01,Pothole,0.41,13505,Pothole_20260220_194301_163.jpg
2026-02-20 19:43:01,Pothole,0.83,17622,Pothole_20260220_194301_332.jpg
2026-02-20 19:43:01,Pothole,0.74,16006,Pothole_20260220_194301_335.jpg
2026-02-20 19:43:01,Pothole,0.50,23463,Pothole_20260220_194301_337.jpg
2026-02-20 19:43:01,Pothole,0.38,16416,Pothole_20260220_194301_339.jpg
2026-02-20 19:43:01,Pothole,0.82,17802,Pothole_20260220_194301_501.jpg
2026-02-20 19:43:01,Pothole,0.77,16801,Pothole_20260220_194301_504.jpg
2026-02-20 19:43:01,Pothole,0.45,29072,Pothole_20260220_194301_506.jpg
2026-02-20 19:43:01,Pothole,0.81,18288,Pothole_20260220_194301_674.jpg
2026-02-20 19:43:01,Pothole,0.75,17280,Pothole_20260220_194301_677.jpg
2026-02-20 19:43:01,Pothole,0.59,24528,Pothole_20260220_194301_678.jpg
2026-02-20 19:43:01,Pothole,0.81,18675,Pothole_20260220_194301_841.jpg
2026-02-20 19:43:01,Pothole,0.74,18297,Pothole_20260220_194301_845.jpg
2026-02-20 19:43:01,Pothole,0.42,9088,Pothole_20260220_194301_847.jpg
2026-02-20 19:43:01,Pothole,0.42,10816,Pothole_20260220_194301_849.jpg
2026-02-20 19:43:02,Pothole,0.79,19360,Pothole_20260220_194302_031.jpg
2026-02-20 19:43:02,Pothole,0.77,22646,Pothole_20260220_194302_033.jpg
2026-02-20 19:43:02,Pothole,0.80,19360,Pothole_20260220_194302_200.jpg
2026-02-20 19:43:02,Pothole,0.76,22579,Pothole_20260220_194302_203.jpg
2026-02-20 19:43:02,Pothole,0.80,19520,Pothole_20260220_194302_365.jpg
2026-02-20 19:43:02,Pothole,0.76,24282,Pothole_20260220_194302_367.jpg
2026-02-20 19:43:02,Pothole,0.82,25418,Pothole_20260220_194302_534.jpg
2026-02-20 19:43:02,Pothole,0.80,19197,Pothole_20260220_194302_537.jpg
2026-02-20 19:43:02,Pothole,0.83,29151,Pothole_20260220_194302_702.jpg
2026-02-20 19:43:02,Pothole,0.81,19923,Pothole_20260220_194302_705.jpg
2026-02-20 19:43:02,Pothole,0.82,30996,Pothole_20260220_194302_869.jpg
2026-02-20 19:43:02,Pothole,0.79,20559,Pothole_20260220_194302_871.jpg
2026-02-20 19:43:03,Pothole,0.84,34684,Pothole_20260220_194303_046.jpg
2026-02-20 19:43:03,Pothole,0.79,20025,Pothole_20260220_194303_049.jpg
2026-02-20 19:43:03,Pothole,0.84,36156,Pothole_20260220_194303_213.jpg
2026-02-20 19:43:03,Pothole,0.79,20976,Pothole_20260220_194303_216.jpg
2026-02-20 19:43:03,Pothole,0.79,20700,Pothole_20260220_194303_435.jpg
2026-02-20 19:43:03,Pothole,0.79,39000,Pothole_20260220_194303_438.jpg
2026-02-20 19:43:03,Pothole,0.82,45954,Pothole_20260220_194303_625.jpg
2026-02-20 19:43:03,Pothole,0.67,20700,Pothole_20260220_194303_629.jpg
2026-02-20 19:43:03,Pothole,0.83,49476,Pothole_20260220_194303_793.jpg
2026-02-20 19:43:03,Pothole,0.54,21115,Pothole_20260220_194303_796.jpg
2026-02-20 19:43:03,Pothole,0.82,53361,Pothole_20260220_194303_962.jpg
2026-02-20 19:43:03,Pothole,0.60,22048,Pothole_20260220_194303_966.jpg
2026-02-20 19:43:04,Pothole,0.85,63045,Pothole_20260220_194304_132.jpg
2026-02-20 19:43:04,Pothole,0.58,21525,Pothole_20260220_194304_136.jpg
2026-02-20 19:43:04,Pothole,0.86,64056,Pothole_20260220_194304_302.jpg
2026-02-20 19:43:04,Pothole,0.61,21115,Pothole_20260220_194304_305.jpg
2026-02-20 19:43:04,Pothole,0.89,68160,Pothole_20260220_194304_466.jpg
2026-02-20 19:43:04,Pothole,0.60,21105,Pothole_20260220_194304_469.jpg
2026-02-20 19:43:04,Pothole,0.87,72002,Pothole_20260220_194304_634.jpg
2026-02-20 19:43:04,Pothole,0.56,21560,Pothole_20260220_194304_638.jpg
2026-02-20 19:43:04,Pothole,0.76,67588,Pothole_20260220_194304_869.jpg
2026-02-20 19:43:04,Pothole,0.72,19552,Pothole_20260220_194304_885.jpg
2026-02-20 19:43:05,Pothole,0.71,65182,Pothole_20260220_194305_517.jpg
2026-02-20 19:43:05,Pothole,0.65,20274,Pothole_20260220_194305_520.jpg
2026-02-20 19:43:06,Pothole,0.70,19947,Pothole_20260220_194306_005.jpg
2026-02-20 19:43:06,Pothole,0.69,64034,Pothole_20260220_194306_021.jpg
2026-02-20 19:43:06,Pothole,0.72,20020,Pothole_20260220_194306_308.jpg
2026-02-20 19:43:06,Pothole,0.71,63933,Pothole_20260220_194306_312.jpg
2026-02-20 19:43:06,Pothole,0.77,19153,Pothole_20260220_194306_599.jpg
2026-02-20 19:43:06,Pothole,0.64,40656,Pothole_20260220_194306_601.jpg
2026-02-20 19:43:06,Pothole,0.73,18759,Pothole_20260220_194306_866.jpg
2026-02-20 19:43:06,Pothole,0.39,23310,Pothole_20260220_194306_870.jpg
2026-02-20 19:43:06,Pothole,0.26,32154,Pothole_20260220_194306_872.jpg
2026-02-20 19:43:07,Pothole,0.77,17595,Pothole_20260220_194307_160.jpg
2026-02-20 19:43:07,Pothole,0.45,8350,Pothole_20260220_194307_163.jpg
2026-02-20 19:43:07,Pothole,0.29,42480,Pothole_20260220_194307_165.jpg
2026-02-20 19:43:07,Pothole,0.66,17135,Pothole_20260220_194307_460.jpg
2026-02-20 19:43:07,Pothole,0.52,9016,Pothole_20260220_194307_463.jpg
2026-02-20 19:43:07,Pothole,0.48,10373,Pothole_20260220_194307_464.jpg
2026-02-20 19:43:07,Pothole,0.71,16638,Pothole_20260220_194307_787.jpg
2026-02-20 19:43:07,Pothole,0.52,11760,Pothole_20260220_194307_792.jpg
2026-02-20 19:43:07,Pothole,0.69,15946,Pothole_20260220_194307_969.jpg
2026-02-20 19:43:07,Pothole,0.52,12444,Pothole_20260220_194307_972.jpg
2026-02-20 19:43:08,Pothole,0.68,16335,Pothole_20260220_194308_158.jpg
2026-02-20 19:43:08,Pothole,0.40,13376,Pothole_20260220_194308_161.jpg
2026-02-20 19:43:08,Pothole,0.71,16359,Pothole_20260220_194308_337.jpg
2026-02-20 19:43:08,Pothole,0.49,16502,Pothole_20260220_194308_339.jpg
2026-02-20 19:43:08,Pothole,0.58,15480,Pothole_20260220_194308_509.jpg
2026-02-20 19:43:08,Pothole,0.26,11774,Pothole_20260220_194308_512.jpg
2026-02-20 19:43:08,Pothole,0.55,13110,Pothole_20260220_194308_686.jpg
2026-02-20 19:43:08,Pothole,0.28,12928,Pothole_20260220_194308_688.jpg
2026-02-20 19:43:08,Pothole,0.57,12305,Pothole_20260220_194308_858.jpg
2026-02-20 19:43:09,Pothole,0.56,12204,Pothole_20260220_194309_042.jpg
2026-02-20 19:43:09,Pothole,0.60,11628,Pothole_20260220_194309_213.jpg
2026-02-20 19:43:09,Pothole,0.44,9853,Pothole_20260220_194309_216.jpg
2026-02-20 19:43:09,Pothole,0.56,8858,Pothole_20260220_194309_384.jpg
2026-02-20 19:43:09,Pothole,0.30,13104,Pothole_20260220_194309_387.jpg
2026-02-20 19:43:09,Pothole,0.27,37127,Pothole_20260220_194309_750.jpg
2026-02-20 19:43:10,Crack,0.27,38272,Crack_20260220_194310_313.jpg
2026-02-20 19:43:10,Crack,0.26,32373,Crack_20260220_194310_316.jpg
2026-02-20 19:43:10,Crack,0.29,38130,Crack_20260220_194310_499.jpg
2026-02-20 19:43:57,Crack,0.28,32640,Crack_20260220_194357_906.jpg
2026-02-20 19:44:13,Crack,0.29,17228,Crack_20260220_194413_285.jpg
2026-02-20 19:44:13,Crack,0.35,16560,Crack_20260220_194413_458.jpg
2026-02-20 19:44:13,Crack,0.32,16704,Crack_20260220_194413_632.jpg
2026-02-20 19:44:18,Crack,0.40,25360,Crack_20260220_194418_130.jpg
2026-02-20 19:44:18,Crack,0.29,25272,Crack_20260220_194418_297.jpg
2026-02-20 19:44:18,Crack,0.32,24708,Crack_20260220_194418_470.jpg
2026-02-20 19:44:18,Crack,0.30,24211,Crack_20260220_194418_642.jpg
2026-02-20 19:44:18,Crack,0.29,22638,Crack_20260220_194418_809.jpg
2026-02-20 19:44:18,Crack,0.45,25410,Crack_20260220_194418_986.jpg
2026-02-20 19:44:19,Crack,0.53,25425,Crack_20260220_194419_158.jpg
2026-02-20 19:44:25,Crack,0.37,46176,Crack_20260220_194425_200.jpg
2026-02-20 19:44:25,Crack,0.32,49442,Crack_20260220_194425_370.jpg
2026-02-20 19:44:25,Crack,0.39,46556,Crack_20260220_194425_538.jpg
2026-02-20 19:44:26,Crack,0.38,54234,Crack_20260220_194426_204.jpg
2026-02-20 19:44:26,Crack,0.39,52110,Crack_20260220_194426_382.jpg
2026-02-20 19:44:27,Crack,0.26,41040,Crack_20260220_194427_104.jpg
2026-02-20 19:44:29,Obstacle,0.31,96078,Obstacle_20260220_194429_770.jpg
2026-02-20 19:44:31,Obstacle,0.45,97034,Obstacle_20260220_194431_048.jpg
2026-02-20 19:44:31,Obstacle,0.30,97034,Obstacle_20260220_194431_209.jpg
2026-02-20 19:44:31,Obstacle,0.38,96354,Obstacle_20260220_194431_690.jpg
2026-02-20 19:44:32,Obstacle,0.40,96556,Obstacle_20260220_194432_174.jpg
2026-02-20 19:44:32,Obstacle,0.35,96556,Obstacle_20260220_194432_964.jpg
2026-02-20 19:44:33,Obstacle,0.28,97034,Obstacle_20260220_194433_446.jpg
2026-02-20 19:44:34,Obstacle,0.26,96354,Obstacle_20260220_194434_254.jpg
2026-02-20 19:44:35,Obstacle,0.37,96556,Obstacle_20260220_194435_224.jpg
2026-02-20 19:44:35,Obstacle,0.43,96279,Obstacle_20260220_194435_389.jpg
2026-02-20 19:44:40,Crack,0.38,40902,Crack_20260220_194440_444.jpg
2026-02-20 19:44:41,Pothole,0.43,10608,Pothole_20260220_194441_469.jpg
2026-02-20 19:44:41,Pothole,0.35,10611,Pothole_20260220_194441_643.jpg
2026-02-20 19:44:41,Pothole,0.53,8960,Pothole_20260220_194441_823.jpg
2026-02-20 19:44:42,Pothole,0.32,9108,Pothole_20260220_194442_031.jpg
2026-02-20 19:44:42,Pothole,0.30,9715,Pothole_20260220_194442_209.jpg
2026-02-20 19:44:42,Pothole,0.40,9750,Pothole_20260220_194442_379.jpg
2026-02-20 19:44:43,Pothole,0.38,11808,Pothole_20260220_194443_714.jpg
2026-02-20 19:44:53,Pothole,0.26,28259,Pothole_20260220_194453_351.jpg
2026-02-20 19:44:53,Pothole,0.46,22336,Pothole_20260220_194453_522.jpg
2026-02-20 19:44:53,Pothole,0.47,14364,Pothole_20260220_194453_699.jpg
2026-02-20 19:44:53,Pothole,0.27,27680,Pothole_20260220_194453_702.jpg
2026-02-20 19:44:53,Pothole,0.78,8700,Pothole_20260220_194453_911.jpg
2026-02-20 19:44:53,Pothole,0.25,22125,Pothole_20260220_194453_918.jpg
2026-02-20 19:44:54,Pothole,0.77,8410,Pothole_20260220_194454_215.jpg
2026-02-20 19:44:54,Pothole,0.76,9216,Pothole_20260220_194454_478.jpg
2026-02-20 19:44:54,Pothole,0.67,9216,Pothole_20260220_194454_694.jpg
2026-02-20 19:44:54,Pothole,0.53,9834,Pothole_20260220_194454_872.jpg
2026-02-20 19:44:55,Pothole,0.56,10251,Pothole_20260220_194455_062.jpg
2026-02-20 19:44:55,Pothole,0.37,11534,Pothole_20260220_194455_238.jpg
2026-02-20 19:44:55,Pothole,0.48,11088,Pothole_20260220_194455_417.jpg
2026-02-20 19:44:55,Pothole,0.27,17794,Pothole_20260220_194455_419.jpg
2026-02-20 19:44:55,Pothole,0.46,12118,Pothole_20260220_194455_594.jpg
2026-02-20 19:44:55,Pothole,0.46,12628,Pothole_20260220_194455_770.jpg
2026-02-20 19:44:55,Pothole,0.41,12956,Pothole_20260220_194455_950.jpg
2026-02-20 19:44:56,Pothole,0.47,11988,Pothole_20260220_194456_134.jpg
2026-02-20 19:44:56,Pothole,0.50,11952,Pothole_20260220_194456_351.jpg
2026-02-20 19:44:56,Pothole,0.40,12213,Pothole_20260220_194456_530.jpg
2026-02-20 19:44:56,Pothole,0.43,13616,Pothole_20260220_194456_746.jpg
2026-02-20 19:44:57,Pothole,0.34,13237,Pothole_20260220_194457_696.jpg
2026-02-20 19:44:57,Pothole,0.29,14942,Pothole_20260220_194457_955.jpg
2026-02-20 19:44:58,Pothole,0.31,10908,Pothole_20260220_194458_211.jpg
2026-02-20 19:44:58,Pothole,0.28,10653,Pothole_20260220_194458_438.jpg
2026-02-20 19:45:00,Crack,0.25,32627,Crack_20260220_194500_169.jpg
2026-02-20 19:45:00,Crack,0.27,31801,Crack_20260220_194500_346.jpg
2026-02-20 19:45:45,Obstacle,0.75,34496,Obstacle_20260220_194545_547.jpg
2026-02-20 19:45:45,Obstacle,0.75,34650,Obstacle_20260220_194545_721.jpg
2026-02-20 19:45:45,Obstacle,0.66,33813,Obstacle_20260220_194545_885.jpg
2026-02-20 19:45:46,Obstacle,0.45,26705,Obstacle_20260220_194546_055.jpg
2026-02-20 19:45:46,Obstacle,0.42,27417,Obstacle_20260220_194546_222.jpg
2026-02-20 19:45:46,Obstacle,0.39,28768,Obstacle_20260220_194546_388.jpg
2026-02-20 19:45:46,Obstacle,0.27,25452,Obstacle_20260220_194546_556.jpg
2026-02-20 19:45:46,Obstacle,0.30,27216,Obstacle_20260220_194546_724.jpg
2026-02-20 19:45:46,Obstacle,0.30,24108,Obstacle_20260220_194546_892.jpg
2026-02-20 19:45:47,Obstacle,0.30,26730,Obstacle_20260220_194547_072.jpg
2026-02-20 19:45:47,Obstacle,0.33,27485,Obstacle_20260220_194547_240.jpg
2026-02-20 19:45:47,Obstacle,0.45,33750,Obstacle_20260220_194547_407.jpg
2026-02-20 19:45:47,Obstacle,0.45,34200,Obstacle_20260220_194547_575.jpg
2026-02-20 19:45:47,Obstacle,0.41,36267,Obstacle_20260220_194547_741.jpg
2026-02-20 19:45:47,Obstacle,0.46,38376,Obstacle_20260220_194547_910.jpg
2026-02-20 19:45:48,Obstacle,0.50,34126,Obstacle_20260220_194548_087.jpg
2026-02-20 19:45:48,Obstacle,0.54,34277,Obstacle_20260220_194548_259.jpg
2026-02-20 19:45:48,Obstacle,0.36,30672,Obstacle_20260220_194548_851.jpg
2026-02-20 19:45:49,Obstacle,0.27,34578,Obstacle_20260220_194549_272.jpg
2026-02-20 19:45:49,Obstacle,0.37,32193,Obstacle_20260220_194549_507.jpg
2026-02-20 19:45:49,Obstacle,0.36,31828,Obstacle_20260220_194549_687.jpg
2026-02-20 19:45:50,Obstacle,0.26,34656,Obstacle_20260220_194550_216.jpg
2026-02-20 19:45:52,Obstacle,0.40,45045,Obstacle_20260220_194552_101.jpg
2026-02-20 19:45:52,Obstacle,0.30,65262,Obstacle_20260220_194552_106.jpg
2026-02-20 19:45:52,Obstacle,0.38,45314,Obstacle_20260220_194552_288.jpg
2026-02-20 19:45:52,Obstacle,0.48,46092,Obstacle_20260220_194552_462.jpg
2026-02-20 19:45:52,Obstacle,0.28,65120,Obstacle_20260220_194552_467.jpg
2026-02-20 19:45:52,Obstacle,0.66,61479,Obstacle_20260220_194552_646.jpg
2026-02-20 19:45:52,Obstacle,0.64,66156,Obstacle_20260220_194552_826.jpg
2026-02-20 19:45:53,Obstacle,0.68,61686,Obstacle_20260220_194553_031.jpg
2026-02-20 19:45:53,Obstacle,0.77,72520,Obstacle_20260220_194553_232.jpg
2026-02-20 19:45:53,Obstacle,0.53,42028,Obstacle_20260220_194553_410.jpg
2026-02-20 19:45:53,Obstacle,0.31,69890,Obstacle_20260220_194553_414.jpg
2026-02-20 19:45:53,Obstacle,0.59,40192,Obstacle_20260220_194553_590.jpg
2026-02-20 19:45:53,Obstacle,0.30,64575,Obstacle_20260220_194553_595.jpg
2026-02-20 19:45:53,Obstacle,0.64,61401,Obstacle_20260220_194553_770.jpg
2026-02-20 19:45:53,Obstacle,0.33,11616,Obstacle_20260220_194553_776.jpg
2026-02-20 19:45:53,Obstacle,0.59,67782,Obstacle_20260220_194553_954.jpg
2026-02-20 19:45:53,Obstacle,0.31,13390,Obstacle_20260220_194553_960.jpg
2026-02-20 19:45:53,Obstacle,0.25,17780,Obstacle_20260220_194553_963.jpg
2026-02-20 19:45:54,Obstacle,0.53,67210,Obstacle_20260220_194554_142.jpg
2026-02-20 19:45:54,Obstacle,0.37,13493,Obstacle_20260220_194554_147.jpg
2026-02-20 19:45:54,Obstacle,0.57,65247,Obstacle_20260220_194554_318.jpg
2026-02-20 19:45:54,Obstacle,0.45,9600,Obstacle_20260220_194554_323.jpg
2026-02-20 19:45:54,Obstacle,0.65,70184,Obstacle_20260220_194554_502.jpg
2026-02-20 19:45:54,Obstacle,0.59,66308,Obstacle_20260220_194554_682.jpg
2026-02-20 19:45:54,Obstacle,0.27,10192,Obstacle_20260220_194554_692.jpg
2026-02-20 19:45:54,Obstacle,0.55,52608,Obstacle_20260220_194554_864.jpg
2026-02-20 19:45:54,Obstacle,0.48,10780,Obstacle_20260220_194554_870.jpg
2026-02-20 19:45:55,Obstacle,0.64,64911,Obstacle_20260220_194555_054.jpg
2026-02-20 19:45:55,Obstacle,0.36,12221,Obstacle_20260220_194555_062.jpg
2026-02-20 19:45:55,Obstacle,0.60,65240,Obstacle_20260220_194555_237.jpg
2026-02-20 19:45:55,Obstacle,0.67,63280,Obstacle_20260220_194555_418.jpg
2026-02-20 19:45:55,Obstacle,0.65,62440,Obstacle_20260220_194555_598.jpg
2026-02-20 19:45:55,Obstacle,0.27,13098,Obstacle_20260220_194555_606.jpg
2026-02-20 19:45:55,Obstacle,0.69,60663,Obstacle_20260220_194555_782.jpg
2026-02-20 19:45:55,Obstacle,0.73,68523,Obstacle_20260220_194555_962.jpg
2026-02-20 19:45:55,Obstacle,0.35,13908,Obstacle_20260220_194555_968.jpg
2026-02-20 19:45:56,Obstacle,0.74,70081,Obstacle_20260220_194556_145.jpg
2026-02-20 19:45:56,Obstacle,0.49,15488,Obstacle_20260220_194556_151.jpg
2026-02-20 19:45:56,Obstacle,0.71,68226,Obstacle_20260220_194556_329.jpg
2026-02-20 19:45:56,Obstacle,0.51,15494,Obstacle_20260220_194556_334.jpg
2026-02-20 19:45:56,Obstacle,0.66,68864,Obstacle_20260220_194556_511.jpg
2026-02-20 19:45:56,Obstacle,0.58,67788,Obstacle_20260220_194556_691.jpg
2026-02-20 19:45:56,Obstacle,0.59,67551,Obstacle_20260220_194556_871.jpg
2026-02-20 19:45:57,Obstacle,0.64,67065,Obstacle_20260220_194557_058.jpg
2026-02-20 19:45:57,Obstacle,0.74,67310,Obstacle_20260220_194557_235.jpg
2026-02-20 19:45:57,Obstacle,0.32,20670,Obstacle_20260220_194557_242.jpg
2026-02-20 19:45:57,Obstacle,0.74,65535,Obstacle_20260220_194557_417.jpg
2026-02-20 19:45:57,Obstacle,0.47,17556,Obstacle_20260220_194557_423.jpg
2026-02-20 19:45:57,Obstacle,0.68,64008,Obstacle_20260220_194557_606.jpg
2026-02-20 19:45:57,Obstacle,0.27,18088,Obstacle_20260220_194557_614.jpg
2026-02-20 19:45:57,Obstacle,0.76,63756,Obstacle_20260220_194557_794.jpg
